year,animal_type,outcome,Total,Area,Sum
2011,Horses,Currently In Care,0.0,VIC,13.0
2011,Horses,Transferred,0.0,VIC,0.0
2011,Horses,Euthanized,0.0,VIC,13.0
2011,Horses,Other,0.0,VIC,0.0
2011,Horses,Reclaimed,0.0,WA,0.0
2011,Horses,Rehomed,0.0,WA,2.0
2011,Horses,Currently In Care,0.0,WA,4.0
2011,Horses,Transferred,0.0,WA,0.0
2011,Horses,Euthanized,0.0,WA,2.0
2011,Horses,Other,0.0,WA,0.0
2011,Livestock,Reclaimed,68.0,ACT,6.0
2011,Livestock,Rehomed,1251.0,ACT,92.0
2011,Livestock,Currently In Care,405.0,ACT,9.0
2011,Livestock,Transferred,126.0,ACT,0.0
2011,Livestock,Euthanized,928.0,ACT,24.0
2011,Livestock,Other,68.0,ACT,1.0
2011,Livestock,Reclaimed,0.0,NSW,11.0
2011,Livestock,Rehomed,0.0,NSW,478.0
2011,Livestock,Currently In Care,0.0,NSW,289.0
2011,Livestock,Transferred,0.0,NSW,10.0
2011,Livestock,Euthanized,0.0,NSW,369.0
2011,Livestock,Other,0.0,NSW,8.0
2011,Livestock,Reclaimed,0.0,NT,1.0
2011,Livestock,Rehomed,0.0,NT,0.0
2011,Livestock,Currently In Care,0.0,NT,0.0
2011,Livestock,Transferred,0.0,NT,0.0
2011,Livestock,Euthanized,0.0,NT,0.0
2011,Livestock,Other,0.0,NT,0.0
2011,Livestock,Reclaimed,0.0,QLD,15.0
2011,Livestock,Rehomed,0.0,QLD,385.0
2011,Livestock,Currently In Care,0.0,QLD,42.0
2011,Livestock,Transferred,0.0,QLD,112.0
2011,Livestock,Euthanized,0.0,QLD,318.0
2011,Livestock,Other,0.0,QLD,43.0
2011,Livestock,Reclaimed,0.0,SA,3.0
2011,Livestock,Rehomed,0.0,SA,6.0
2011,Livestock,Currently In Care,0.0,SA,0.0
2011,Livestock,Transferred,0.0,SA,0.0
2011,Livestock,Euthanized,0.0,SA,3.0
2011,Livestock,Other,0.0,SA,2.0
2011,Livestock,Reclaimed,0.0,TAS,11.0
2011,Livestock,Rehomed,0.0,TAS,94.0
2011,Livestock,Currently In Care,0.0,TAS,21.0
2011,Livestock,Transferred,0.0,TAS,2.0
2011,Livestock,Euthanized,0.0,TAS,63.0
2011,Livestock,Other,0.0,TAS,2.0
2011,Livestock,Reclaimed,0.0,VIC,21.0
2011,Livestock,Rehomed,0.0,VIC,158.0
2011,Livestock,Currently In Care,0.0,VIC,38.0
2011,Livestock,Transferred,0.0,VIC,2.0
2011,Livestock,Euthanized,0.0,VIC,138.0
2011,Livestock,Other,0.0,VIC,10.0
2011,Livestock,Reclaimed,0.0,WA,0.0
2011,Livestock,Rehomed,0.0,WA,38.0
2011,Livestock,Currently In Care,0.0,WA,6.0
2011,Livestock,Transferred,0.0,WA,0.0
2011,Livestock,Euthanized,0.0,WA,13.0
2011,Livestock,Other,0.0,WA,2.0
2011,Wildlife,Released,1914.0,ACT,697.0
2011,Wildlife,Currently In Care,275.0,ACT,89.0
2011,Wildlife,Transferred,3258.0,ACT,24.0
2011,Wildlife,Euthanized,7291.0,ACT,1612.0
2011,Wildlife,Other,1357.0,ACT,428.0
2011,Wildlife,Released,0.0,NSW,49.0
2011,Wildlife,Currently In Care,0.0,NSW,114.0
2011,Wildlife,Transferred,0.0,NSW,255.0
2011,Wildlife,Euthanized,0.0,NSW,349.0
2011,Wildlife,Other,0.0,NSW,197.0
2011,Wildlife,Released,0.0,NT,0.0
2011,Wildlife,Currently In Care,0.0,NT,0.0
2011,Wildlife,Transferred,0.0,NT,0.0
2011,Wildlife,Euthanized,0.0,NT,1.0
2011,Wildlife,Other,0.0,NT,0.0
2011,Wildlife,Released,0.0,QLD,1029.0
2011,Wildlife,Currently In Care,0.0,QLD,33.0
2011,Wildlife,Transferred,0.0,QLD,2345.0
2011,Wildlife,Euthanized,0.0,QLD,4428.0
2011,Wildlife,Other,0.0,QLD,477.0
2011,Wildlife,Released,0.0,SA,44.0
2011,Wildlife,Currently In Care,0.0,SA,29.0
2011,Wildlife,Transferred,0.0,SA,17.0
2011,Wildlife,Euthanized,0.0,SA,45.0
2011,Wildlife,Other,0.0,SA,1.0
2011,Wildlife,Released,0.0,TAS,26.0
2011,Wildlife,Currently In Care,0.0,TAS,1.0
2011,Wildlife,Transferred,0.0,TAS,50.0
2011,Wildlife,Euthanized,0.0,TAS,69.0
2011,Wildlife,Other,0.0,TAS,14.0
2011,Wildlife,Released,0.0,VIC,69.0
2011,Wildlife,Currently In Care,0.0,VIC,9.0
2011,Wildlife,Transferred,0.0,VIC,567.0
2011,Wildlife,Euthanized,0.0,VIC,787.0
2011,Wildlife,Other,0.0,VIC,240.0
2011,Wildlife,Released,0.0,WA,0.0
2011,Wildlife,Currently In Care,0.0,WA,0.0
2011,Wildlife,Transferred,0.0,WA,0.0
2011,Wildlife,Euthanized,0.0,WA,0.0
2011,Wildlife,Other,0.0,WA,0.0
2011,Other Animals,Reclaimed,245.0,ACT,47.0
2011,Other Animals,Rehomed,2818.0,ACT,384.0
2011,Other Animals,Currently In Care,322.0,ACT,70.0
2011,Other Animals,Transferred,229.0,ACT,0.0
2011,Other Animals,Euthanized,2574.0,ACT,191.0
2011,Other Animals,Other,264.0,ACT,26.0
2011,Other Animals,Reclaimed,0.0,NSW,36.0
2011,Other Animals,Rehomed,0.0,NSW,609.0
2011,Other Animals,Currently In Care,0.0,NSW,19.0
2011,Other Animals,Transferred,0.0,NSW,20.0
2011,Other Animals,Euthanized,0.0,NSW,1284.0
2011,Other Animals,Other,0.0,NSW,36.0
2011,Other Animals,Reclaimed,0.0,NT,0.0
2011,Other Animals,Rehomed,0.0,NT,8.0
2011,Other Animals,Currently In Care,0.0,NT,0.0
2011,Other Animals,Transferred,0.0,NT,0.0
2011,Other Animals,Euthanized,0.0,NT,4.0
2011,Other Animals,Other,0.0,NT,1.0
2011,Other Animals,Reclaimed,0.0,QLD,86.0
2011,Other Animals,Rehomed,0.0,QLD,758.0
2011,Other Animals,Currently In Care,0.0,QLD,67.0
2011,Other Animals,Transferred,0.0,QLD,144.0
2011,Other Animals,Euthanized,0.0,QLD,328.0
2011,Other Animals,Other,0.0,QLD,88.0
2011,Other Animals,Reclaimed,0.0,SA,18.0
2011,Other Animals,Rehomed,0.0,SA,296.0
2011,Other Animals,Currently In Care,0.0,SA,25.0
2011,Other Animals,Transferred,0.0,SA,53.0
2011,Other Animals,Euthanized,0.0,SA,228.0
2011,Other Animals,Other,0.0,SA,41.0
2011,Other Animals,Reclaimed,0.0,TAS,28.0
2011,Other Animals,Rehomed,0.0,TAS,184.0
2011,Other Animals,Currently In Care,0.0,TAS,15.0
2011,Other Animals,Transferred,0.0,TAS,4.0
2011,Other Animals,Euthanized,0.0,TAS,29.0
2011,Other Animals,Other,0.0,TAS,8.0
2011,Other Animals,Reclaimed,0.0,VIC,25.0
2011,Other Animals,Rehomed,0.0,VIC,482.0
2011,Other Animals,Currently In Care,0.0,VIC,107.0
2011,Other Animals,Transferred,0.0,VIC,8.0
2011,Other Animals,Euthanized,0.0,VIC,470.0
2011,Other Animals,Other,0.0,VIC,62.0
2011,Other Animals,Reclaimed,0.0,WA,5.0
2011,Other Animals,Rehomed,0.0,WA,97.0
2011,Other Animals,Currently In Care,0.0,WA,19.0
2011,Other Animals,Transferred,0.0,WA,0.0
2011,Other Animals,Euthanized,0.0,WA,40.0
2011,Other Animals,Other,0.0,WA,2.0
2012,Dogs,Reclaimed,17956.0,ACT,1072.0
2012,Dogs,Rehomed,16627.0,ACT,389.0
2012,Dogs,Currently In Care,2670.0,ACT,76.0
2012,Dogs,Transferred,1334.0,ACT,152.0
2012,Dogs,Euthanized,10355.0,ACT,132.0
2012,Dogs,Other,247.0,ACT,9.0
2012,Dogs,Reclaimed,0.0,NSW,1208.0
2012,Dogs,Rehomed,0.0,NSW,4693.0
2012,Dogs,Currently In Care,0.0,NSW,652.0
2012,Dogs,Transferred,0.0,NSW,452.0
2012,Dogs,Euthanized,0.0,NSW,4021.0
2012,Dogs,Other,0.0,NSW,45.0
2012,Dogs,Reclaimed,0.0,NT,94.0
2012,Dogs,Rehomed,0.0,NT,253.0
2012,Dogs,Currently In Care,0.0,NT,93.0
2012,Dogs,Transferred,0.0,NT,0.0
2012,Dogs,Euthanized,0.0,NT,106.0
2012,Dogs,Other,0.0,NT,0.0
2012,Dogs,Reclaimed,0.0,QLD,5568.0
2012,Dogs,Rehomed,0.0,QLD,5809.0
2012,Dogs,Currently In Care,0.0,QLD,761.0
2012,Dogs,Transferred,0.0,QLD,717.0
2012,Dogs,Euthanized,0.0,QLD,2999.0
2012,Dogs,Other,0.0,QLD,134.0
2012,Dogs,Reclaimed,0.0,SA,1800.0
2012,Dogs,Rehomed,0.0,SA,1043.0
2012,Dogs,Currently In Care,0.0,SA,435.0
2012,Dogs,Transferred,0.0,SA,2.0
2012,Dogs,Euthanized,0.0,SA,618.0
2012,Dogs,Other,0.0,SA,11.0
2012,Dogs,Reclaimed,0.0,TAS,652.0
2012,Dogs,Rehomed,0.0,TAS,550.0
2012,Dogs,Currently In Care,0.0,TAS,74.0
2012,Dogs,Transferred,0.0,TAS,0.0
2012,Dogs,Euthanized,0.0,TAS,343.0
2012,Dogs,Other,0.0,TAS,5.0
2012,Dogs,Reclaimed,0.0,VIC,7259.0
2012,Dogs,Rehomed,0.0,VIC,3636.0
2012,Dogs,Currently In Care,0.0,VIC,485.0
2012,Dogs,Transferred,0.0,VIC,11.0
2012,Dogs,Euthanized,0.0,VIC,1973.0
2012,Dogs,Other,0.0,VIC,43.0
2012,Dogs,Reclaimed,0.0,WA,303.0
2012,Dogs,Rehomed,0.0,WA,254.0
2012,Dogs,Currently In Care,0.0,WA,94.0
2012,Dogs,Transferred,0.0,WA,0.0
2012,Dogs,Euthanized,0.0,WA,163.0
2012,Dogs,Other,0.0,WA,0.0
2012,Cats,Reclaimed,2243.0,ACT,187.0
2012,Cats,Rehomed,22917.0,ACT,1192.0
2012,Cats,Currently In Care,2874.0,ACT,67.0
2012,Cats,Transferred,1109.0,ACT,0.0
2012,Cats,Euthanized,19464.0,ACT,776.0
2012,Cats,Other,629.0,ACT,121.0
2012,Cats,Reclaimed,0.0,NSW,422.0
2012,Cats,Rehomed,0.0,NSW,5531.0
2012,Cats,Currently In Care,0.0,NSW,701.0
2012,Cats,Transferred,0.0,NSW,742.0
2012,Cats,Euthanized,0.0,NSW,7224.0
2012,Cats,Other,0.0,NSW,113.0
2012,Cats,Reclaimed,0.0,NT,4.0
2012,Cats,Rehomed,0.0,NT,254.0
2012,Cats,Currently In Care,0.0,NT,0.0
2012,Cats,Transferred,0.0,NT,0.0
2012,Cats,Euthanized,0.0,NT,175.0
2012,Cats,Other,0.0,NT,9.0
2012,Cats,Reclaimed,0.0,QLD,561.0
2012,Cats,Rehomed,0.0,QLD,7639.0
2012,Cats,Currently In Care,0.0,QLD,812.0
2012,Cats,Transferred,0.0,QLD,367.0
2012,Cats,Euthanized,0.0,QLD,3585.0
2012,Cats,Other,0.0,QLD,249.0
2012,Cats,Reclaimed,0.0,SA,134.0
2012,Cats,Rehomed,0.0,SA,1517.0
2012,Cats,Currently In Care,0.0,SA,502.0
2012,Cats,Transferred,0.0,SA,0.0
2012,Cats,Euthanized,0.0,SA,1480.0
2012,Cats,Other,0.0,SA,34.0
2012,Cats,Reclaimed,0.0,TAS,76.0
2012,Cats,Rehomed,0.0,TAS,1208.0
2012,Cats,Currently In Care,0.0,TAS,198.0
2012,Cats,Transferred,0.0,TAS,0.0
2012,Cats,Euthanized,0.0,TAS,1392.0
2012,Cats,Other,0.0,TAS,15.0
2012,Cats,Reclaimed,0.0,VIC,855.0
2012,Cats,Rehomed,0.0,VIC,5301.0
2012,Cats,Currently In Care,0.0,VIC,474.0
2012,Cats,Transferred,0.0,VIC,0.0
2012,Cats,Euthanized,0.0,VIC,4661.0
2012,Cats,Other,0.0,VIC,81.0
2012,Cats,Reclaimed,0.0,WA,4.0
2012,Cats,Rehomed,0.0,WA,275.0
2012,Cats,Currently In Care,0.0,WA,120.0
2012,Cats,Transferred,0.0,WA,0.0
2012,Cats,Euthanized,0.0,WA,171.0
2012,Cats,Other,0.0,WA,7.0
2012,Horses,Reclaimed,33.0,ACT,0.0
2012,Horses,Rehomed,78.0,ACT,0.0
2012,Horses,Currently In Care,114.0,ACT,0.0
2012,Horses,Transferred,11.0,ACT,0.0
2012,Horses,Euthanized,29.0,ACT,0.0
2012,Horses,Other,2.0,ACT,0.0
2012,Horses,Reclaimed,0.0,NSW,13.0
2012,Horses,Rehomed,0.0,NSW,31.0
2012,Horses,Currently In Care,0.0,NSW,42.0
2012,Horses,Transferred,0.0,NSW,6.0
2012,Horses,Euthanized,0.0,NSW,8.0
2012,Horses,Other,0.0,NSW,1.0
2012,Horses,Reclaimed,0.0,NT,0.0
2012,Horses,Rehomed,0.0,NT,0.0
2012,Horses,Currently In Care,0.0,NT,0.0
2012,Horses,Transferred,0.0,NT,0.0
2012,Horses,Euthanized,0.0,NT,0.0
2012,Horses,Other,0.0,NT,0.0
2012,Horses,Reclaimed,0.0,QLD,8.0
2012,Horses,Rehomed,0.0,QLD,14.0
2012,Horses,Currently In Care,0.0,QLD,3.0
2012,Horses,Transferred,0.0,QLD,4.0
2012,Horses,Euthanized,0.0,QLD,4.0
2012,Horses,Other,0.0,QLD,1.0
2012,Horses,Reclaimed,0.0,SA,0.0
2012,Horses,Rehomed,0.0,SA,0.0
2012,Horses,Currently In Care,0.0,SA,0.0
2012,Horses,Transferred,0.0,SA,0.0
2012,Horses,Euthanized,0.0,SA,1.0
2012,Horses,Other,0.0,SA,0.0
2012,Horses,Reclaimed,0.0,TAS,0.0
2012,Horses,Rehomed,0.0,TAS,27.0
2012,Horses,Currently In Care,0.0,TAS,12.0
2012,Horses,Transferred,0.0,TAS,0.0
2012,Horses,Euthanized,0.0,TAS,5.0
2012,Horses,Other,0.0,TAS,0.0
2012,Horses,Reclaimed,0.0,VIC,12.0
2012,Horses,Rehomed,0.0,VIC,5.0
2012,Horses,Currently In Care,0.0,VIC,43.0
2012,Horses,Transferred,0.0,VIC,1.0
2012,Horses,Euthanized,0.0,VIC,5.0
2012,Horses,Other,0.0,VIC,0.0
2012,Horses,Reclaimed,0.0,WA,0.0
2012,Horses,Rehomed,0.0,WA,1.0
2012,Horses,Currently In Care,0.0,WA,14.0
2012,Horses,Transferred,0.0,WA,0.0
2012,Horses,Euthanized,0.0,WA,6.0
2012,Horses,Other,0.0,WA,0.0
2012,Livestock,Reclaimed,199.0,ACT,2.0
2012,Livestock,Rehomed,1564.0,ACT,65.0
2012,Livestock,Currently In Care,328.0,ACT,16.0
2012,Livestock,Transferred,1806.0,ACT,0.0
2012,Livestock,Euthanized,1022.0,ACT,16.0
2012,Livestock,Other,57.0,ACT,13.0
2012,Livestock,Reclaimed,0.0,NSW,29.0
2012,Livestock,Rehomed,0.0,NSW,536.0
2012,Livestock,Currently In Care,0.0,NSW,75.0
2012,Livestock,Transferred,0.0,NSW,15.0
2012,Livestock,Euthanized,0.0,NSW,435.0
2012,Livestock,Other,0.0,NSW,9.0
2012,Livestock,Reclaimed,0.0,NT,0.0
2012,Livestock,Rehomed,0.0,NT,0.0
2012,Livestock,Currently In Care,0.0,NT,0.0
2012,Livestock,Transferred,0.0,NT,0.0
2012,Livestock,Euthanized,0.0,NT,0.0
2012,Livestock,Other,0.0,NT,0.0
2012,Livestock,Reclaimed,0.0,QLD,17.0
2012,Livestock,Rehomed,0.0,QLD,486.0
2012,Livestock,Currently In Care,0.0,QLD,57.0
2012,Livestock,Transferred,0.0,QLD,173.0
2012,Livestock,Euthanized,0.0,QLD,243.0
2012,Livestock,Other,0.0,QLD,19.0
2012,Livestock,Reclaimed,0.0,SA,1.0
2012,Livestock,Rehomed,0.0,SA,2.0
2012,Livestock,Currently In Care,0.0,SA,0.0
2012,Livestock,Transferred,0.0,SA,0.0
2012,Livestock,Euthanized,0.0,SA,0.0
2012,Livestock,Other,0.0,SA,0.0
2012,Livestock,Reclaimed,0.0,TAS,14.0
2012,Livestock,Rehomed,0.0,TAS,157.0
2012,Livestock,Currently In Care,0.0,TAS,52.0
2012,Livestock,Transferred,0.0,TAS,0.0
2012,Livestock,Euthanized,0.0,TAS,74.0
2012,Livestock,Other,0.0,TAS,3.0
2012,Livestock,Reclaimed,0.0,VIC,136.0
2012,Livestock,Rehomed,0.0,VIC,285.0
2012,Livestock,Currently In Care,0.0,VIC,106.0
2012,Livestock,Transferred,0.0,VIC,48.0
2012,Livestock,Euthanized,0.0,VIC,147.0
2012,Livestock,Other,0.0,VIC,13.0
2012,Livestock,Reclaimed,0.0,WA,0.0
2012,Livestock,Rehomed,0.0,WA,33.0
2012,Livestock,Currently In Care,0.0,WA,22.0
2012,Livestock,Transferred,0.0,WA,0.0
2012,Livestock,Euthanized,0.0,WA,107.0
2012,Livestock,Other,0.0,WA,0.0
2012,Wildlife,Released,1946.0,ACT,677.0
2012,Wildlife,Currently In Care,244.0,ACT,136.0
2012,Wildlife,Transferred,3956.0,ACT,30.0
2012,Wildlife,Euthanized,3366.0,ACT,1330.0
2012,Wildlife,Other,1498.0,ACT,526.0
2012,Wildlife,Released,0.0,NSW,102.0
2012,Wildlife,Currently In Care,0.0,NSW,16.0
2012,Wildlife,Transferred,0.0,NSW,185.0
2012,Wildlife,Euthanized,0.0,NSW,304.0
2012,Wildlife,Other,0.0,NSW,204.0
2012,Wildlife,Released,0.0,NT,0.0
2012,Wildlife,Currently In Care,0.0,NT,0.0
2012,Wildlife,Transferred,0.0,NT,3.0
2012,Wildlife,Euthanized,0.0,NT,0.0
2012,Wildlife,Other,0.0,NT,0.0
2012,Wildlife,Released,0.0,QLD,1046.0
2012,Wildlife,Currently In Care,0.0,QLD,44.0
2012,Wildlife,Transferred,0.0,QLD,3064.0
2012,Wildlife,Euthanized,0.0,QLD,7041.0
2012,Wildlife,Other,0.0,QLD,463.0
2012,Wildlife,Released,0.0,SA,33.0
2012,Wildlife,Currently In Care,0.0,SA,0.0
2012,Wildlife,Transferred,0.0,SA,52.0
2012,Wildlife,Euthanized,0.0,SA,109.0
2012,Wildlife,Other,0.0,SA,4.0
2012,Wildlife,Released,0.0,TAS,6.0
2012,Wildlife,Currently In Care,0.0,TAS,11.0
2012,Wildlife,Transferred,0.0,TAS,0.0
2012,Wildlife,Euthanized,0.0,TAS,79.0
2012,Wildlife,Other,0.0,TAS,8.0
2012,Wildlife,Released,0.0,VIC,82.0
2012,Wildlife,Currently In Care,0.0,VIC,37.0
2012,Wildlife,Transferred,0.0,VIC,622.0
2012,Wildlife,Euthanized,0.0,VIC,840.0
2012,Wildlife,Other,0.0,VIC,293.0
2012,Wildlife,Released,0.0,WA,0.0
2012,Wildlife,Currently In Care,0.0,WA,0.0
2012,Wildlife,Transferred,0.0,WA,0.0
2012,Wildlife,Euthanized,0.0,WA,0.0
2012,Wildlife,Other,0.0,WA,0.0
2012,Other Animals,Reclaimed,335.0,ACT,46.0
2012,Other Animals,Rehomed,3014.0,ACT,305.0
2012,Other Animals,Currently In Care,747.0,ACT,47.0
2012,Other Animals,Transferred,187.0,ACT,0.0
2012,Other Animals,Euthanized,2683.0,ACT,131.0
2012,Other Animals,Other,264.0,ACT,25.0
2012,Other Animals,Reclaimed,0.0,NSW,62.0
2012,Other Animals,Rehomed,0.0,NSW,697.0
2012,Other Animals,Currently In Care,0.0,NSW,110.0
2012,Other Animals,Transferred,0.0,NSW,28.0
2012,Other Animals,Euthanized,0.0,NSW,1346.0
2012,Other Animals,Other,0.0,NSW,78.0
2012,Other Animals,Reclaimed,0.0,NT,0.0
2012,Other Animals,Rehomed,0.0,NT,6.0
2012,Other Animals,Currently In Care,0.0,NT,0.0
2012,Other Animals,Transferred,0.0,NT,0.0
2012,Other Animals,Euthanized,0.0,NT,2.0
2012,Other Animals,Other,0.0,NT,1.0
2012,Other Animals,Reclaimed,0.0,QLD,69.0
2012,Other Animals,Rehomed,0.0,QLD,820.0
2012,Other Animals,Currently In Care,0.0,QLD,109.0
2012,Other Animals,Transferred,0.0,QLD,152.0
2012,Other Animals,Euthanized,0.0,QLD,474.0
2012,Other Animals,Other,0.0,QLD,72.0
2012,Other Animals,Reclaimed,0.0,SA,34.0
2012,Other Animals,Rehomed,0.0,SA,305.0
2012,Other Animals,Currently In Care,0.0,SA,131.0
2012,Other Animals,Transferred,0.0,SA,7.0
2012,Other Animals,Euthanized,0.0,SA,153.0
2012,Other Animals,Other,0.0,SA,18.0
2012,Other Animals,Reclaimed,0.0,TAS,31.0
2012,Other Animals,Rehomed,0.0,TAS,136.0
2012,Other Animals,Currently In Care,0.0,TAS,30.0
2012,Other Animals,Transferred,0.0,TAS,0.0
2012,Other Animals,Euthanized,0.0,TAS,45.0
2012,Other Animals,Other,0.0,TAS,11.0
2012,Other Animals,Reclaimed,0.0,VIC,93.0
2012,Other Animals,Rehomed,0.0,VIC,725.0
2012,Other Animals,Currently In Care,0.0,VIC,272.0
2012,Other Animals,Transferred,0.0,VIC,0.0
2012,Other Animals,Euthanized,0.0,VIC,516.0
2012,Other Animals,Other,0.0,VIC,59.0
2012,Other Animals,Reclaimed,0.0,WA,0.0
2012,Other Animals,Rehomed,0.0,WA,18.0
2012,Other Animals,Currently In Care,0.0,WA,48.0
2012,Other Animals,Transferred,0.0,WA,0.0
2012,Other Animals,Euthanized,0.0,WA,16.0
2012,Other Animals,Other,0.0,WA,0.0
2013,Dogs,Reclaimed,16653.0,ACT,923.0
2013,Dogs,Rehomed,17042.0,ACT,403.0
2013,Dogs,Currently In Care,2878.0,ACT,71.0
2013,Dogs,Transferred,1683.0,ACT,138.0
2013,Dogs,Euthanized,7313.0,ACT,104.0
2013,Dogs,Other,385.0,ACT,6.0
2013,Dogs,Reclaimed,0.0,NSW,1244.0
2013,Dogs,Rehomed,0.0,NSW,4161.0
2013,Dogs,Currently In Care,0.0,NSW,635.0
2013,Dogs,Transferred,0.0,NSW,828.0
2013,Dogs,Euthanized,0.0,NSW,2957.0
2013,Dogs,Other,0.0,NSW,44.0
2013,Dogs,Reclaimed,0.0,NT,79.0
2013,Dogs,Rehomed,0.0,NT,357.0
2013,Dogs,Currently In Care,0.0,NT,63.0
2013,Dogs,Transferred,0.0,NT,0.0
2013,Dogs,Euthanized,0.0,NT,76.0
2013,Dogs,Other,0.0,NT,1.0
2013,Dogs,Reclaimed,0.0,QLD,4948.0
2013,Dogs,Rehomed,0.0,QLD,6694.0
2013,Dogs,Currently In Care,0.0,QLD,905.0
2013,Dogs,Transferred,0.0,QLD,615.0
2013,Dogs,Euthanized,0.0,QLD,2026.0
2013,Dogs,Other,0.0,QLD,140.0
2013,Dogs,Reclaimed,0.0,SA,1815.0
2013,Dogs,Rehomed,0.0,SA,1302.0
2013,Dogs,Currently In Care,0.0,SA,273.0
2013,Dogs,Transferred,0.0,SA,56.0
2013,Dogs,Euthanized,0.0,SA,303.0
2013,Dogs,Other,0.0,SA,21.0
2013,Dogs,Reclaimed,0.0,TAS,597.0
2013,Dogs,Rehomed,0.0,TAS,652.0
2013,Dogs,Currently In Care,0.0,TAS,110.0
2013,Dogs,Transferred,0.0,TAS,0.0
2013,Dogs,Euthanized,0.0,TAS,232.0
2013,Dogs,Other,0.0,TAS,5.0
2013,Dogs,Reclaimed,0.0,VIC,6717.0
2013,Dogs,Rehomed,0.0,VIC,3292.0
2013,Dogs,Currently In Care,0.0,VIC,771.0
2013,Dogs,Transferred,0.0,VIC,46.0
2013,Dogs,Euthanized,0.0,VIC,1472.0
2013,Dogs,Other,0.0,VIC,163.0
2013,Dogs,Reclaimed,0.0,WA,330.0
2013,Dogs,Rehomed,0.0,WA,181.0
2013,Dogs,Currently In Care,0.0,WA,50.0
2013,Dogs,Transferred,0.0,WA,0.0
2013,Dogs,Euthanized,0.0,WA,143.0
2013,Dogs,Other,0.0,WA,5.0
2013,Cats,Reclaimed,2330.0,ACT,196.0
2013,Cats,Rehomed,25560.0,ACT,1328.0
2013,Cats,Currently In Care,3644.0,ACT,73.0
2013,Cats,Transferred,1409.0,ACT,0.0
2013,Cats,Euthanized,15491.0,ACT,640.0
2013,Cats,Other,732.0,ACT,28.0
2013,Cats,Reclaimed,0.0,NSW,466.0
2013,Cats,Rehomed,0.0,NSW,6557.0
2013,Cats,Currently In Care,0.0,NSW,745.0
2013,Cats,Transferred,0.0,NSW,748.0
2013,Cats,Euthanized,0.0,NSW,5518.0
2013,Cats,Other,0.0,NSW,64.0
2013,Cats,Reclaimed,0.0,NT,16.0
2013,Cats,Rehomed,0.0,NT,232.0
2013,Cats,Currently In Care,0.0,NT,60.0
2013,Cats,Transferred,0.0,NT,0.0
2013,Cats,Euthanized,0.0,NT,58.0
2013,Cats,Other,0.0,NT,4.0
2013,Cats,Reclaimed,0.0,QLD,562.0
2013,Cats,Rehomed,0.0,QLD,8055.0
2013,Cats,Currently In Care,0.0,QLD,1114.0
2013,Cats,Transferred,0.0,QLD,382.0
2013,Cats,Euthanized,0.0,QLD,2285.0
2013,Cats,Other,0.0,QLD,311.0
2013,Cats,Reclaimed,0.0,SA,172.0
2013,Cats,Rehomed,0.0,SA,2448.0
2013,Cats,Currently In Care,0.0,SA,544.0
2013,Cats,Transferred,0.0,SA,270.0
2013,Cats,Euthanized,0.0,SA,1705.0
2013,Cats,Other,0.0,SA,142.0
2013,Cats,Reclaimed,0.0,TAS,92.0
2013,Cats,Rehomed,0.0,TAS,1065.0
2013,Cats,Currently In Care,0.0,TAS,86.0
2013,Cats,Transferred,0.0,TAS,0.0
2013,Cats,Euthanized,0.0,TAS,1127.0
2013,Cats,Other,0.0,TAS,19.0
2013,Cats,Reclaimed,0.0,VIC,819.0
2013,Cats,Rehomed,0.0,VIC,5625.0
2013,Cats,Currently In Care,0.0,VIC,830.0
2013,Cats,Transferred,0.0,VIC,9.0
2013,Cats,Euthanized,0.0,VIC,4011.0
2013,Cats,Other,0.0,VIC,160.0
2013,Cats,Reclaimed,0.0,WA,7.0
2013,Cats,Rehomed,0.0,WA,250.0
2013,Cats,Currently In Care,0.0,WA,192.0
2013,Cats,Transferred,0.0,WA,0.0
2013,Cats,Euthanized,0.0,WA,147.0
2013,Cats,Other,0.0,WA,4.0
2013,Horses,Reclaimed,11.0,ACT,0.0
2013,Horses,Rehomed,131.0,ACT,0.0
2013,Horses,Currently In Care,117.0,ACT,0.0
2013,Horses,Transferred,22.0,ACT,0.0
2013,Horses,Euthanized,49.0,ACT,0.0
2013,Horses,Other,3.0,ACT,0.0
2013,Horses,Reclaimed,0.0,NSW,5.0
2013,Horses,Rehomed,0.0,NSW,32.0
2013,Horses,Currently In Care,0.0,NSW,68.0
2013,Horses,Transferred,0.0,NSW,2.0
2013,Horses,Euthanized,0.0,NSW,10.0
2013,Horses,Other,0.0,NSW,0.0
2013,Horses,Reclaimed,0.0,NT,0.0
2013,Horses,Rehomed,0.0,NT,0.0
2013,Horses,Currently In Care,0.0,NT,0.0
2013,Horses,Transferred,0.0,NT,0.0
2013,Horses,Euthanized,0.0,NT,0.0
2013,Horses,Other,0.0,NT,0.0
2013,Horses,Reclaimed,0.0,QLD,3.0
2013,Horses,Rehomed,0.0,QLD,8.0
2013,Horses,Currently In Care,0.0,QLD,9.0
2013,Horses,Transferred,0.0,QLD,6.0
2013,Horses,Euthanized,0.0,QLD,1.0
2013,Horses,Other,0.0,QLD,0.0
2013,Horses,Reclaimed,0.0,SA,1.0
2013,Horses,Rehomed,0.0,SA,11.0
2013,Horses,Currently In Care,0.0,SA,6.0
2013,Horses,Transferred,0.0,SA,2.0
2013,Horses,Euthanized,0.0,SA,2.0
2013,Horses,Other,0.0,SA,0.0
